1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38
 44002	 8.73372	 6.51424	 8.05563	12.80805	13.43257	16.53959	 3.15587	 0.35491	 3.80861	-0.40441	 4.64854	-0.31172	 2.95417	-0.03879	 2.32690	 0.19623	-1.70420	-0.51108	-0.48406	-0.60442	 1.24623	-0.33727	 3.57793	-0.49906	 1.62201	-0.71087	 2.14304	-0.26033	 2.50447	-0.09887	 3.80686	 1.00982	31.17369	21.84956	 7.90397	12.63885	NULL
 44003	 8.73372	 6.51424	 8.05563	12.80805	13.42577	16.46648	 3.11593	 0.34455	 3.79822	-0.41238	 4.65808	-0.32547	 2.93969	-0.04516	 2.30701	 0.19276	-1.71582	-0.51298	-0.49099	-0.60747	 1.23889	-0.34065	 3.56289	-0.49930	 1.58492	-0.73078	 2.19880	-0.33932	 2.49262	-0.11720	 3.80686	 1.00982	31.16997	21.85491	 7.54045	13.16083	NULL
 44004	 8.71006	 6.54808	 8.05563	12.80805	13.42577	16.46648	 3.11788	 0.31941	 3.80385	-0.42042	 4.62268	-0.31218	 2.93246	-0.04834	 2.29957	 0.19008	-1.72182	-0.51449	-0.49422	-0.60933	 1.23617	-0.34368	 3.56806	-0.50672	 1.56640	-0.74071	 2.14774	-0.32073	 2.45946	-0.10475	 3.78485	 1.01784	31.15946	21.85905	 7.54045	13.16083	NULL
 44005	 8.71006	 6.54808	 8.05563	12.80805	13.34744	16.49588	 3.09891	 0.30171	 3.77186	-0.42026	 4.63222	-0.32593	 2.91689	-0.05312	 2.28219	 0.18840	-1.73382	-0.51749	-0.50219	-0.61251	 1.22690	-0.34433	 3.56806	-0.50672	 1.52944	-0.76055	 2.15231	-0.38084	 2.44765	-0.12306	 3.76286	 1.02584	31.14891	21.86320	 7.54045	13.16083	NULL
 44006	 8.71006	 6.54808	 8.10263	12.74113	13.34744	16.49588	 3.07803	 0.30910	 3.75591	-0.42020	 4.59686	-0.31266	 2.91288	-0.05751	 2.27222	 0.18941	-1.73983	-0.51897	-0.50690	-0.61385	 1.22419	-0.34737	 3.55301	-0.50695	 1.49521	-0.74770	 2.10143	-0.36232	 2.43585	-0.14133	 3.78028	 1.00116	31.14891	21.86320	 7.54045	13.16083	NULL
 44007	 8.71006	 6.54808	 8.04066	12.76305	13.26931	16.52521	 3.07995	 0.28405	 3.73995	-0.42012	 4.60639	-0.32640	 2.89941	-0.06187	 2.26144	 0.18892	-1.75241	-0.52115	-0.51487	-0.61703	 1.21221	-0.35107	 3.53797	-0.50718	 1.45973	-0.75121	 2.10595	-0.42219	 2.42406	-0.15958	 3.75375	 0.99250	31.13840	21.86734	 7.54045	13.16083	NULL
 44008	 8.71006	 6.54808	 8.04066	12.76305	13.26931	16.52521	 3.05913	 0.29142	 3.72400	-0.42005	 4.60639	-0.32640	 2.88996	-0.06186	 2.25728	 0.18957	-1.75842	-0.52263	-0.51957	-0.61837	 1.20487	-0.35443	 3.54313	-0.51459	 1.45843	-0.76753	 2.10595	-0.42219	 2.39104	-0.14718	 3.77113	 0.96787	31.13840	21.86734	 7.54045	13.16083	NULL
 44009	 8.73372	 6.51424	 8.04066	12.76305	13.27569	16.59848	 3.03830	 0.29878	 3.70807	-0.41999	 4.59686	-0.31266	 2.87651	-0.06623	 2.25061	 0.19116	-1.77040	-0.52563	-0.52856	-0.62168	 1.19291	-0.35811	 3.53328	-0.52223	 1.42303	-0.77103	 2.05525	-0.40373	 2.37928	-0.16540	 3.72727	 0.98384	31.14211	21.86198	 7.54045	13.16083	NULL
 44010	 8.73372	 6.51424	 7.97883	12.78492	13.27569	16.59848	 3.01749	 0.30614	 3.71368	-0.42800	 4.59686	-0.31266	 2.86499	-0.06660	 2.24645	 0.19181	-1.77479	-0.52771	-0.53280	-0.62369	 1.18367	-0.35877	 3.51826	-0.52247	 1.42171	-0.78730	 2.05525	-0.40373	 2.34634	-0.15303	 3.72727	 0.98384	31.14211	21.86198	 7.54045	13.16083	NULL
 44011	 8.73372	 6.51424	 7.97883	12.78492	13.26931	16.52521	 2.99866	 0.28847	 3.70336	-0.43595	 4.59686	-0.31266	 2.84724	-0.06818	 2.23737	 0.19157	-1.78362	-0.53184	-0.54329	-0.62647	 1.17173	-0.36246	 3.52342	-0.52987	 1.38769	-0.77453	 2.00465	-0.38531	 2.36753	-0.18359	 3.70536	 0.99182	31.12848	21.85956	 7.54045	13.16083	NULL
 44012	 8.73372	 6.51424	 7.97883	12.78492	13.26931	16.52521	 2.97790	 0.29581	 3.68746	-0.43588	 4.56156	-0.29941	 2.83687	-0.07017	 2.23074	 0.19043	-1.79018	-0.53252	-0.54800	-0.62780	 1.16060	-0.36041	 3.50327	-0.52271	 1.36941	-0.78442	 2.00465	-0.38531	 2.33464	-0.17124	 3.70083	 0.97518	31.12848	21.85956	 7.54045	13.16083	NULL
 44013	 8.73372	 6.51424	 7.97883	12.78492	13.26931	16.52521	 2.93841	 0.28548	 3.65568	-0.43576	 4.51011	-0.30041	 2.82139	-0.07493	 2.20938	 0.18390	-1.80115	-0.53525	-0.55893	-0.62992	 1.14866	-0.36410	 3.51356	-0.53748	 1.35116	-0.79430	 1.95413	-0.36691	 2.32293	-0.18940	 3.67895	 0.98315	31.12540	21.85294	 7.54045	13.16083	NULL
 44014	 8.75735	 6.48045	 7.97883	12.78492	13.26931	16.52521	 2.94037	 0.26054	 3.63424	-0.42771	 4.49394	-0.31462	 2.81422	-0.07810	 2.19629	 0.17882	-1.80770	-0.53594	-0.56362	-0.63125	 1.14407	-0.36443	 3.49343	-0.53033	 1.31725	-0.78157	 1.95413	-0.36691	 2.32293	-0.18940	 3.69628	 0.95859	31.11489	21.85707	 7.54045	13.16083	NULL
 44015	 8.75735	 6.48045	 7.91711	12.80675	13.34069	16.42315	 2.90099	 0.25025	 3.62398	-0.43565	 4.45218	-0.32931	 2.79668	-0.08326	 2.16434	 0.16633	-1.82021	-0.53810	-0.57363	-0.63469	 1.13405	-0.37081	 3.48360	-0.53796	 1.28215	-0.78510	 1.90369	-0.34855	 2.27843	-0.19523	 3.67442	 0.96655	31.11489	21.85707	 7.54045	13.16083	NULL
 44016	 8.75735	 6.48045	 7.91711	12.80675	13.34069	16.42315	 2.85972	 0.26485	 3.60814	-0.43560	 4.43609	-0.34349	 2.78634	-0.08525	 2.14634	 0.16041	-1.82777	-0.53902	-0.57889	-0.63682	 1.12485	-0.37148	 3.48874	-0.54534	 1.26400	-0.79499	 1.90369	-0.34855	 2.26677	-0.21334	 3.65257	 0.97450	31.10810	21.85585	 7.54045	13.16083	NULL
 44017	 8.75735	 6.48045	 7.90238	12.76183	13.26277	16.45240	 2.84110	 0.24726	 3.60348	-0.45151	 4.39448	-0.35814	 2.76994	-0.09198	 2.11037	 0.15128	-1.84440	-0.54031	-0.59049	-0.64119	 1.10834	-0.37548	 3.45367	-0.53844	 1.21090	-0.80838	 1.80309	-0.31193	 2.22244	-0.21916	 3.64805	 0.95792	31.09754	21.86001	 7.64924	12.73910	NULL
 44018	 8.73372	 6.51424	 7.85553	12.82853	13.26277	16.45240	 2.82051	 0.25454	 3.60906	-0.45949	 4.36901	-0.35866	 2.75961	-0.09395	 2.09647	 0.14747	-1.85135	-0.54205	-0.59576	-0.64330	 1.10104	-0.37884	 3.45881	-0.54581	 1.17723	-0.79574	 1.75291	-0.29366	 2.18980	-0.20690	 3.64805	 0.95792	31.08703	21.86414	 7.64924	12.73910	NULL
 44019	 8.73372	 6.51424	 7.85553	12.82853	13.26277	16.45240	 2.80196	 0.23696	 3.59882	-0.46740	 4.35298	-0.37277	 2.74310	-0.09712	 2.07361	 0.14340	-1.86468	-0.54636	-0.60606	-0.64464	 1.08078	-0.37746	 3.44387	-0.54605	 1.15798	-0.82176	 1.75791	-0.35347	 2.15719	-0.19466	 3.60445	 0.97380	31.07281	21.87364	 7.39525	12.83907	NULL
 44020	 8.73372	 6.51424	 7.85553	12.82853	13.26277	16.45240	 2.77940	 0.26908	 3.60439	-0.47537	 4.31814	-0.35969	 2.74104	-0.09752	 2.07032	 0.14283	-1.86809	-0.54817	-0.60651	-0.64399	 1.08078	-0.37746	 3.44387	-0.54605	 1.15921	-0.80561	 1.75791	-0.35347	 2.18980	-0.20690	 3.60445	 0.97380	31.07652	21.86828	 7.39525	12.83907	NULL
 44021	 8.73372	 6.51424	 7.87010	12.87366	13.26277	16.45240	 2.83911	 0.27214	 3.62021	-0.47544	 4.35298	-0.37277	 2.75533	-0.09118	 2.09247	 0.14263	-1.85823	-0.55054	-0.59335	-0.63868	 1.10184	-0.37311	 3.45881	-0.54581	 1.24835	-0.77241	 1.80309	-0.31193	 2.22455	-0.15247	 3.60445	 0.97380	31.05917	21.87121	 7.64924	12.73910	NULL
 44022	 8.71006	 6.54808	 7.93182	12.85183	13.26277	16.45240	 2.89902	 0.27516	 3.61463	-0.46746	 4.38787	-0.38586	 2.77696	-0.08524	 2.11709	 0.14424	-1.84516	-0.54919	-0.57823	-0.63455	 1.12104	-0.36608	 3.46862	-0.53819	 1.33673	-0.75540	 1.85334	-0.33022	 2.28059	-0.12835	 3.64805	 0.95792	31.06660	21.86050	 7.64924	12.73910	NULL
 44023	 8.71006	 6.54808	 7.99365	12.82997	13.19139	16.55446	 2.99669	 0.31350	 3.67245	-0.45974	 4.40393	-0.37177	 2.84102	-0.06938	 2.18288	 0.14758	-1.79832	-0.54424	-0.53453	-0.62608	 1.18176	-0.35606	 3.50327	-0.52271	 1.53471	-0.69502	 2.05065	-0.34383	 2.42633	-0.09232	 3.69628	 0.95859	31.06724	21.84857	 7.54045	13.16083	NULL
 44024	 8.76189	 6.52862	 8.00846	12.87518	13.26931	16.52521	 3.03437	 0.34894	 3.70424	-0.45988	 4.42945	-0.37126	 2.87732	-0.06065	 2.21913	 0.15120	-1.77062	-0.54026	-0.51011	-0.62224	 1.21683	-0.35073	 3.55344	-0.52939	 1.64194	-0.68444	 2.09678	-0.30218	 2.48309	-0.06804	 3.72272	 0.96721	31.07095	21.84321	 7.54045	13.16083	NULL
 44025	 8.73818	 6.56252	 8.07058	12.85322	13.26931	16.52521	 3.13492	 0.36232	 3.75677	-0.44418	 4.50624	-0.36983	 2.94403	-0.04797	 2.28190	 0.15941	-1.71559	-0.53332	-0.46784	-0.61469	 1.27983	-0.34345	 3.60334	-0.51367	 1.77130	-0.63080	 2.24541	-0.29759	 2.55191	-0.02523	 3.77571	 0.98450	31.07095	21.84321	 7.17383	13.68725	NULL
 44026	 8.73818	 6.56252	 8.07058	12.85322	13.26931	16.52521	 3.15392	 0.38012	 3.78870	-0.44434	 4.55760	-0.36889	 2.96911	-0.04322	 2.30588	 0.16494	-1.69340	-0.52974	-0.45064	-0.61176	 1.29923	-0.33640	 3.64861	-0.51300	 1.80886	-0.61067	 2.29672	-0.31627	 2.59722	-0.01928	 3.78028	 1.00116	31.08146	21.83907	 7.17383	13.68725	NULL
 44027	 8.73818	 6.56252	 8.07058	12.85322	13.34744	16.49588	 3.19398	 0.39051	 3.83110	-0.43658	 4.63493	-0.36755	 3.00374	-0.03848	 2.34473	 0.17586	-1.65692	-0.52460	-0.42552	-0.60712	 1.34113	-0.33347	 3.68366	-0.49747	 1.86397	-0.59704	 2.34365	-0.27443	 2.64264	-0.01335	 3.82888	 1.00181	31.09197	21.83494	 7.42928	13.58671	NULL
 44028	 8.73818	 6.56252	 8.07058	12.85322	13.34744	16.49588	 3.21501	 0.38307	 3.86318	-0.43676	 4.68667	-0.36669	 3.01422	-0.03650	 2.36215	 0.18026	-1.64429	-0.52243	-0.41507	-0.60581	 1.35319	-0.32978	 3.71397	-0.49704	 1.88147	-0.60361	 2.39523	-0.29321	 2.64264	-0.01335	 3.83349	 1.01850	31.08825	21.84029	 7.79590	13.06028	NULL
 44029	 8.76189	 6.52862	 8.13282	12.83120	13.34744	16.49588	 3.27822	 0.36072	 3.91139	-0.43706	 4.75501	-0.35169	 3.03101	-0.03334	 2.39119	 0.18943	-1.62340	-0.52019	-0.39746	-0.60503	 1.38119	-0.32783	 3.73915	-0.48916	 1.90037	-0.59352	 2.39070	-0.23238	 2.70978	-0.03855	 3.86016	 1.02717	31.10932	21.83200	 7.42928	13.58671	NULL
 44030	 8.76189	 6.52862	 8.13282	12.83120	13.27569	16.59848	 3.29932	 0.35326	 3.92748	-0.43716	 4.77149	-0.33750	 3.04053	-0.03334	 2.40617	 0.19202	-1.61477	-0.51903	-0.38918	-0.60546	 1.39522	-0.32687	 3.75434	-0.48894	 1.90177	-0.57684	 2.44246	-0.25123	 2.70978	-0.03855	 3.86016	 1.02717	31.10932	21.83200	 7.42928	13.58671	NULL
 44031	 8.76189	 6.52862	 8.13282	12.83120	13.35402	16.56907	 3.29743	 0.37853	 3.95407	-0.42931	 4.82364	-0.33668	 3.05638	-0.03219	 2.42365	 0.19643	-1.59951	-0.51720	-0.37631	-0.60600	 1.41200	-0.32285	 3.76956	-0.48873	 1.90177	-0.57684	 2.38602	-0.17126	 2.68819	-0.00742	 3.90435	 1.01108	31.11611	21.83322	 7.68547	13.48588	NULL
 44032	 8.76189	 6.52862	 8.13282	12.83120	13.35402	16.56907	 3.29743	 0.37853	 3.97585	-0.43749	 4.82364	-0.33668	 3.06058	-0.03140	 2.42698	 0.19702	-1.59387	-0.51679	-0.37119	-0.60681	 1.41475	-0.31980	 3.78997	-0.49598	 1.90177	-0.57684	 2.43788	-0.19014	 2.68819	-0.00742	 3.90435	 1.01108	31.12667	21.82907	 7.68547	13.48588	NULL
 44033	 8.78555	 6.49478	 8.13282	12.83120	13.35402	16.56907	 3.29743	 0.37853	 3.98637	-0.42954	 4.82364	-0.33668	 3.06914	-0.03343	 2.42785	 0.19577	-1.58767	-0.51719	-0.36712	-0.60776	 1.42412	-0.31916	 3.78997	-0.49598	 1.90037	-0.59352	 2.38602	-0.17126	 2.70978	-0.03855	 3.92648	 1.00303	31.13038	21.82371	 7.42928	13.58671	NULL
 44034	 8.78555	 6.49478	 8.13282	12.83120	13.35402	16.56907	 3.29743	 0.37853	 3.98637	-0.42954	 4.82364	-0.33668	 3.07349	-0.03625	 2.42451	 0.19520	-1.58548	-0.51861	-0.36561	-0.60829	 1.42412	-0.31916	 3.78997	-0.49598	 1.89898	-0.61018	 2.38602	-0.17126	 2.67620	-0.02595	 3.90435	 1.01108	31.13038	21.82371	 7.42928	13.58671	NULL
 44035	 8.76189	 6.52862	 8.19521	12.80914	13.35402	16.56907	 3.29932	 0.35326	 4.00253	-0.42965	 4.82364	-0.33668	 3.07672	-0.03746	 2.41788	 0.19129	-1.58112	-0.52143	-0.36364	-0.60949	 1.42687	-0.31610	 3.78997	-0.49598	 1.89898	-0.61018	 2.44246	-0.25123	 2.67620	-0.02595	 3.92182	 0.98634	31.12354	21.82251	 7.42928	13.58671	NULL
 44036	 8.76189	 6.52862	 8.19521	12.80914	13.42577	16.46648	 3.29932	 0.35326	 4.02436	-0.43785	 4.82364	-0.33668	 3.07672	-0.03746	 2.41541	 0.18947	-1.58053	-0.52226	-0.36257	-0.60937	 1.42687	-0.31610	 3.78997	-0.49598	 1.89898	-0.61018	 2.44246	-0.25123	 2.67620	-0.02595	 3.92182	 0.98634	31.12354	21.82251	 7.68547	13.48588	NULL
 44037	 8.76189	 6.52862	 8.19521	12.80914	13.42577	16.46648	 3.29932	 0.35326	 4.04056	-0.43798	 4.83320	-0.35048	 3.08205	-0.03828	 2.40969	 0.18157	-1.57518	-0.52482	-0.35806	-0.61097	 1.43623	-0.31545	 3.78997	-0.49598	 1.91648	-0.61676	 2.44246	-0.25123	 2.67620	-0.02595	 3.94394	 0.97829	31.13410	21.81836	 7.68547	13.48588	NULL
 44038	 8.76189	 6.52862	 8.19521	12.80914	13.42577	16.46648	 3.27632	 0.38600	 4.03491	-0.42989	 4.83320	-0.35048	 3.08092	-0.03665	 2.40309	 0.17765	-1.57298	-0.52624	-0.35606	-0.61219	 1.44285	-0.31786	 3.78997	-0.49598	 1.91648	-0.61676	 2.49432	-0.27011	 2.67620	-0.02595	 3.94394	 0.97829	31.14089	21.81958	 7.68547	13.48588	NULL
 44039	 8.76189	 6.52862	 8.19521	12.80914	13.42577	16.46648	 3.27632	 0.38600	 4.05112	-0.43002	 4.82619	-0.37841	 3.08092	-0.03665	 2.38575	 0.16502	-1.57199	-0.52599	-0.35165	-0.61526	 1.44092	-0.31514	 3.78478	-0.48852	 1.91507	-0.63339	 2.44246	-0.25123	 2.64264	-0.01335	 3.92648	 1.00303	31.15453	21.82200	 8.05209	12.95945	NULL
 44040	 8.81382	 6.50913	 8.13282	12.83120	13.42577	16.46648	 3.27632	 0.38600	 4.05112	-0.43002	 4.83573	-0.39216	 3.08205	-0.03828	 2.37423	 0.15750	-1.57140	-0.52682	-0.35222	-0.61607	 1.44754	-0.31755	 3.78478	-0.48852	 1.89757	-0.62682	 2.44246	-0.25123	 2.64264	-0.01335	 3.92648	 1.00303	31.16132	21.82322	 8.05209	12.95945	NULL
 44041	 8.76189	 6.52862	 8.13282	12.83120	13.42577	16.46648	 3.25713	 0.36818	 4.05677	-0.43810	 4.80264	-0.42037	 3.07475	-0.04146	 2.35034	 0.14098	-1.57441	-0.52757	-0.35350	-0.61914	 1.44754	-0.31755	 3.78478	-0.48852	 1.87868	-0.63688	 2.49868	-0.33087	 2.63068	-0.03185	 3.94394	 0.97829	31.16445	21.82978	 8.05209	12.95945	NULL
 44042	 8.76189	 6.52862	 8.13282	12.83120	13.42577	16.46648	 3.23606	 0.37563	 4.06242	-0.44619	 4.78611	-0.43444	 3.07166	-0.04385	 2.33716	 0.13321	-1.57745	-0.52832	-0.35573	-0.62086	 1.44285	-0.31786	 3.78478	-0.48852	 1.85979	-0.64691	 2.49868	-0.33087	 2.59722	-0.01928	 3.92182	 0.98634	31.16074	21.83513	 7.79590	13.06028	NULL
 44043	 8.76189	 6.52862	 8.13282	12.83120	13.42577	16.46648	 3.21694	 0.35783	 4.04620	-0.44605	 4.74364	-0.44885	 3.05695	-0.04662	 2.30825	 0.12409	-1.58612	-0.52947	-0.36271	-0.62391	 1.44009	-0.32092	 3.80522	-0.49579	 1.80611	-0.64387	 2.44691	-0.31202	 2.60680	-0.06875	 3.89971	 0.99439	31.16377	21.84178	 8.05209	12.95945	NULL
 44044	 8.76189	 6.52862	 8.08550	12.89856	13.42577	16.46648	 3.19592	 0.36526	 4.05185	-0.45412	 4.75312	-0.46251	 3.04966	-0.04980	 2.29916	 0.12115	-1.58958	-0.53127	-0.36746	-0.62524	 1.42879	-0.31883	 3.81042	-0.50325	 1.80472	-0.66043	 2.44691	-0.31202	 2.57340	-0.05621	 3.89971	 0.99439	31.15634	21.85249	 7.68547	13.48588	NULL
 44045	 8.76189	 6.52862	 8.13282	12.83120	13.42577	16.46648	 3.19784	 0.34006	 4.03565	-0.45399	 4.70824	-0.43556	 3.03496	-0.05257	 2.29078	 0.12521	-1.59806	-0.53434	-0.37745	-0.62722	 1.41667	-0.32253	 3.79517	-0.50344	 1.75256	-0.64085	 2.39070	-0.23238	 2.58293	-0.10552	 3.91716	 0.96967	31.14519	21.86856	 7.94239	13.38476	NULL
 44046	 8.76189	 6.52862	 8.13282	12.83120	13.42577	16.46648	 3.17684	 0.34749	 4.01946	-0.45386	 4.73416	-0.43517	 3.02657	-0.05415	 2.29571	 0.12880	-1.60308	-0.53560	-0.38222	-0.62854	 1.41200	-0.32285	 3.77476	-0.49619	 1.73385	-0.65088	 2.33902	-0.21357	 2.58293	-0.10552	 3.89507	 0.97771	31.14519	21.86856	 7.94239	13.38476	NULL
 44047	 8.78555	 6.49478	 8.13282	12.83120	13.42577	16.46648	 3.15781	 0.32974	 4.03074	-0.46998	 4.73162	-0.39370	 3.01187	-0.05690	 2.30878	 0.14204	-1.61158	-0.53864	-0.39174	-0.63119	 1.39989	-0.32655	 3.78514	-0.51110	 1.71514	-0.66091	 2.28744	-0.19479	 2.57099	-0.12384	 3.89507	 0.97771	31.13468	21.87270	 7.94239	13.38476	NULL
 44048	 8.78555	 6.49478	 8.17998	12.76406	13.42577	16.46648	 3.18066	 0.29720	 4.01456	-0.46985	 4.75759	-0.39332	 3.00237	-0.05689	 2.31364	 0.14840	-1.61660	-0.53990	-0.39647	-0.63251	 1.39522	-0.32687	 3.76473	-0.50385	 1.69647	-0.67092	 2.23593	-0.17604	 2.53771	-0.11135	 3.87300	 0.98575	31.12784	21.87150	 7.94239	13.38476	NULL
 44049	 8.76189	 6.52862	 8.07058	12.85322	13.42577	16.46648	 3.13879	 0.31201	 4.02019	-0.47791	 4.77409	-0.37919	 2.98882	-0.06123	 2.32096	 0.15656	-1.62668	-0.54237	-0.40601	-0.63514	 1.38778	-0.33023	 3.76991	-0.51130	 1.67782	-0.68092	 2.24074	-0.23696	 2.50447	-0.09887	 3.85094	 0.99378	31.12476	21.86492	 7.68547	13.48588	NULL
 44050	 8.76189	 6.52862	 8.07058	12.85322	13.42577	16.46648	 3.14069	 0.28694	 4.00402	-0.47777	 4.76455	-0.36544	 2.97933	-0.06122	 2.32176	 0.15809	-1.63172	-0.54360	-0.41075	-0.63647	 1.37844	-0.33088	 3.75472	-0.51151	 1.65920	-0.69092	 2.24074	-0.23696	 2.47126	-0.08640	 3.82888	 1.00181	31.12848	21.85956	 7.68547	13.48588	NULL
 44051	 8.73818	 6.56252	 8.07058	12.85322	13.42577	16.46648	 3.09891	 0.30171	 3.98787	-0.47765	 4.76455	-0.36544	 2.96581	-0.06558	 2.31179	 0.15909	-1.64176	-0.54608	-0.41920	-0.63900	 1.36445	-0.33186	 3.75990	-0.51895	 1.62335	-0.69443	 2.18943	-0.21828	 2.42633	-0.09232	 3.80686	 1.00982	31.12540	21.85294	 7.42928	13.58671	NULL
 44052	 8.73818	 6.56252	 8.00846	12.87518	13.42577	16.46648	 3.07995	 0.28405	 3.97174	-0.47752	 4.77409	-0.37919	 2.96066	-0.06836	 2.30267	 0.15887	-1.64680	-0.54732	-0.42290	-0.64019	 1.35319	-0.32978	 3.73952	-0.51171	 1.60480	-0.70441	 2.18943	-0.21828	 2.42633	-0.09232	 3.80227	 0.99315	31.11489	21.85707	 7.42928	13.58671	NULL
 44053	 8.73818	 6.56252	 8.05563	12.80805	13.34744	16.49588	 3.03830	 0.29878	 3.96124	-0.48543	 4.75759	-0.39332	 2.94923	-0.07232	 2.28526	 0.15723	-1.65684	-0.54980	-0.43137	-0.64269	 1.34579	-0.33315	 3.74470	-0.51915	 1.58492	-0.73078	 2.24541	-0.29759	 2.41456	-0.11064	 3.78028	 1.00116	31.11860	21.85172	 7.42928	13.58671	NULL
 44054	 8.76189	 6.52862	 8.05563	12.80805	13.41881	16.39382	 3.01944	 0.28112	 3.93951	-0.47727	 4.76710	-0.40702	 2.94410	-0.07511	 2.27699	 0.15580	-1.66185	-0.55105	-0.43460	-0.64455	 1.33646	-0.33379	 3.72951	-0.51936	 1.56640	-0.74071	 2.24541	-0.29759	 2.40280	-0.12892	 3.77571	 0.98450	31.11860	21.85172	 7.42928	13.58671	NULL
 44055	 8.76189	 6.52862	 7.99365	12.82997	13.34069	16.42315	 3.00060	 0.26349	 3.90733	-0.47704	 4.74113	-0.40742	 2.92739	-0.07826	 2.26132	 0.15169	-1.67448	-0.55319	-0.44362	-0.64785	 1.32906	-0.33716	 3.71433	-0.51956	 1.53077	-0.74420	 2.19880	-0.33932	 2.39104	-0.14718	 3.77113	 0.96787	31.10810	21.85585	 7.42928	13.58671	NULL
 44056	 8.76189	 6.52862	 7.99365	12.82997	13.26277	16.45240	 3.00252	 0.23856	 3.89127	-0.47693	 4.70568	-0.39411	 2.92017	-0.08144	 2.25558	 0.14930	-1.67948	-0.55444	-0.44789	-0.64985	 1.32633	-0.34021	 3.71433	-0.51956	 1.51232	-0.75412	 2.14774	-0.32073	 2.37928	-0.16540	 3.74920	 0.97586	31.09754	21.86001	 7.79590	13.06028	NULL
 44057	 8.76189	 6.52862	 7.93182	12.85183	13.33378	16.35086	 2.96301	 0.22832	 3.88082	-0.48484	 4.70568	-0.39411	 2.89934	-0.08538	 2.23989	 0.14793	-1.69268	-0.55577	-0.45992	-0.65208	 1.31428	-0.34390	 3.69920	-0.51978	 1.45973	-0.75121	 2.10143	-0.36232	 2.36753	-0.18359	 3.74463	 0.95924	31.08024	21.86292	 7.54045	13.16083	NULL
 44058	 8.71006	 6.54808	 7.97883	12.78492	13.33378	16.35086	 2.94233	 0.23563	 3.86478	-0.48473	 4.70568	-0.39411	 2.88894	-0.08736	 2.23244	 0.14801	-1.69869	-0.55725	-0.46374	-0.65472	 1.30497	-0.34454	 3.70437	-0.52721	 1.44137	-0.76112	 2.05065	-0.34383	 2.35579	-0.20174	 3.74006	 0.94265	31.06288	21.86586	 7.90397	12.63885	NULL
 44059	 8.71006	 6.54808	 7.97883	12.78492	13.26277	16.45240	 2.90099	 0.25025	 3.85995	-0.50064	 4.67029	-0.38083	 2.86812	-0.09129	 2.21669	 0.14940	-1.71171	-0.56047	-0.47632	-0.65775	 1.29023	-0.35128	 3.69439	-0.53484	 1.38769	-0.77453	 1.99995	-0.32538	 2.34405	-0.21986	 3.71816	 0.95063	31.04622	21.85684	 7.90397	12.63885	NULL
 44060	 8.71006	 6.54808	 8.02568	12.71822	13.34069	16.42315	 2.88035	 0.25755	 3.84393	-0.50053	 4.67029	-0.38083	 2.85773	-0.09327	 2.21339	 0.14881	-1.71974	-0.56245	-0.48210	-0.65921	 1.28093	-0.35192	 3.67408	-0.52763	 1.36941	-0.78442	 2.05525	-0.40373	 2.31123	-0.20754	 3.69628	 0.95859	31.03258	21.85442	 7.90397	12.63885	NULL
 44061	 8.65832	 6.56750	 8.02568	12.71822	13.34069	16.42315	 2.88231	 0.23268	 3.81753	-0.50831	 4.66077	-0.36711	 2.84223	-0.09801	 2.20835	 0.15344	-1.73415	-0.56698	-0.49307	-0.66130	 1.26428	-0.35593	 3.66411	-0.53525	 1.33420	-0.78793	 2.00465	-0.38531	 2.31123	-0.20754	 3.67442	 0.96655	31.00912	21.84418	 7.28572	13.26108	NULL
 44062	 8.65832	 6.56750	 8.02568	12.71822	13.26277	16.45240	 2.88231	 0.23268	 3.81753	-0.50831	 4.65127	-0.35340	 2.84128	-0.10000	 2.21407	 0.15582	-1.74016	-0.56846	-0.49515	-0.66157	 1.25963	-0.35625	 3.66411	-0.53525	 1.33420	-0.78793	 2.00465	-0.38531	 2.31123	-0.20754	 3.65257	 0.97450	30.99925	21.83638	 7.28572	13.26108	NULL
 44063	 8.68198	 6.53366	 7.97883	12.78492	13.26277	16.45240	 2.90099	 0.25025	 3.81753	-0.50831	 4.70306	-0.35253	 2.85374	-0.09764	 2.24864	 0.16462	-1.73543	-0.57019	-0.48510	-0.65814	 1.27628	-0.35224	 3.67925	-0.53504	 1.42303	-0.77103	 1.99995	-0.32538	 2.34634	-0.15303	 3.67442	 0.96655	30.97276	21.81954	 7.54045	13.16083	NULL
 44064	 8.73372	 6.51424	 8.04066	12.76305	13.26277	16.45240	 2.91969	 0.26785	 3.83351	-0.50841	 4.71947	-0.33835	 2.87450	-0.09368	 2.27669	 0.17227	-1.72322	-0.56914	-0.47253	-0.65510	 1.29295	-0.34823	 3.69439	-0.53484	 1.49521	-0.74770	 2.10143	-0.36232	 2.42406	-0.15958	 3.70083	 0.97518	30.96660	21.80639	 7.54045	13.16083	NULL
